index,dG_separated,dSASA_hphobic,hbonds_int,plddt,pae,cdr3b_plddt
5396,-38.488,985.444,8.0,92.20996431986184,7.911067485809326,97.95416105864771
5397,-21.326,935.621,3.0,89.07479523420739,10.10337257385254,98.06129065489546
5398,-23.185,655.409,4.0,90.4097068886297,9.360509872436523,97.97007298663726
5399,-38.176,829.039,9.0,92.07275255355285,8.478952407836914,97.96926627576906
5400,-37.772,1086.1,5.0,90.16690101021206,8.839550971984863,97.87278163741551
5401,-33.585,1061.133,6.0,90.02428509671631,10.850214004516602,97.87690972051436
5402,-18.109,646.192,3.0,89.81323440478796,9.637914657592772,97.86060456455957
5410,-31.601,1030.152,6.0,91.73852540069066,8.770956039428711,97.76173108356409
5411,-48.277,1372.057,6.0,91.6223214732246,7.944577693939209,97.89324908115904
5412,-29.764,1020.865,6.0,90.73847057970376,9.303133010864258,98.08395993726188
5413,-40.377,1333.314,8.0,91.3243352441552,8.600085258483887,97.91489239850291
5414,-30.037,787.677,5.0,90.18439387643268,10.469326972961426,97.83624381059307
5415,-33.414,935.036,4.0,90.63192699293944,8.644103050231934,97.90326586145224
5416,-39.617,1120.152,6.0,92.92683687302112,7.639198303222656,97.79953287433614
5417,-37.622,1107.599,6.0,91.49712203756376,8.844805717468262,97.85092638477715
5418,-28.54,999.083,8.0,92.06525393867612,7.774760246276855,97.7359655996971
5419,-27.632,916.121,6.0,91.15199258394324,8.737879753112793,97.73786287978628
5428,-33.705,701.869,12.0,91.06041227331887,8.9758939743042,97.78833047769416
5429,-33.478,947.066,9.0,91.1508234973208,8.56766128540039,97.91619058138772
5430,-38.69,1005.807,10.0,92.22671845212729,7.910209655761719,97.97389872607896
5431,-33.31,1047.547,8.0,91.42589067228931,10.086519241333008,97.78520409862404
5432,-34.453,1015.882,7.0,89.19550809100123,9.083799362182615,97.90506692815846
5433,-33.868,998.355,9.0,88.69494266540914,10.181163787841797,97.66753604652372
5434,-36.016,1110.197,7.0,89.23129863276459,8.550688743591309,97.82315146828918
5435,-34.03,1168.84,6.0,88.2751211626712,9.36740016937256,97.69602531925185
5436,-34.968,805.742,9.0,90.59519694434964,8.850706100463867,97.68636504344292
5446,-33.357,868.356,7.0,89.59928851142386,8.92177677154541,97.87709342669692
5447,-29.113,965.45,4.0,90.8513362114287,8.32774829864502,97.98584912124336
5448,-48.274,1185.424,12.0,90.10728988472734,8.091029167175293,97.81201779865953
5449,-29.902,999.576,6.0,91.48383339664908,8.641676902770996,97.80691094416352
5450,-25.295,1114.622,4.0,90.730369825018,9.253302574157717,97.95628272707724
5451,-28.583,1145.247,4.0,90.25796154620868,9.466150283813477,97.8358344409202
5452,-21.062,920.967,6.0,90.45404236149668,10.025354385375977,97.7631330773304
5453,-30.232,1001.991,6.0,90.60444208162252,8.253230094909668,97.9802716781604
5454,-28.797,855.659,7.0,90.07890093465224,8.69355297088623,97.93478549951698
5455,-45.053,1314.612,4.0,90.79902429104207,7.835760593414307,97.96402270358725
5464,-30.626,935.002,5.0,91.03407069146289,9.818800926208496,97.9089531211373
5465,-27.092,910.958,4.0,90.95120188991902,9.296236038208008,97.99990810216087
5466,-24.676,878.153,6.0,91.59114133444236,9.880905151367188,97.85685913544668
5467,-25.093,1078.587,6.0,89.46605678171392,9.691650390625,97.12310883412162
5468,-29.528,1231.011,8.0,91.12130271843824,9.345939636230469,97.75914074084903
5469,-35.898,890.775,8.0,91.76860098980744,8.071266174316406,97.85255148515098
5470,-29.252,1037.281,3.0,85.38140885144568,10.39561939239502,97.88831894169113
5471,-24.255,696.183,5.0,89.91779413689002,9.56150722503662,97.97642170419506
5472,-35.531,1083.53,9.0,88.82625709459617,8.934147834777832,97.89269980787653
5482,-45.716,1303.862,8.0,91.9784934457077,7.81690502166748,97.831408540957
5483,-45.064,1034.758,9.0,92.5307108987312,8.21790599822998,98.03604628336548
5484,-46.574,1266.927,9.0,91.89987119720388,7.700188159942627,97.816562906958
5485,-28.274,809.874,4.0,91.13564114531216,8.973755836486816,97.75897047372816
5486,-30.096,1000.661,6.0,90.35293538392489,8.7919282913208,97.8287553062262
5487,-37.584,1127.828,7.0,91.4075485446798,7.771639823913574,97.88905009789664
5488,-26.462,834.582,11.0,90.5201110842824,9.483769416809082,97.8984429941247
5489,-28.944,858.494,5.0,91.14499420403074,8.528955459594727,97.86032771175805
5490,-20.718,725.625,1.0,89.06850926685641,9.307225227355955,97.8597624464692
5491,-19.907,836.064,5.0,90.77650832611732,9.610432624816896,97.77764527983727
5492,-30.014,962.968,6.0,91.30425714941964,9.151907920837402,98.01662964235604
5500,-35.699,1104.186,7.0,89.45748904232532,9.137924194335938,97.2476693137836
5501,-32.6,951.28,7.0,89.81704167740271,10.462809562683104,97.85612133713138
5502,-41.687,1289.094,11.0,90.7210752716852,8.092561721801758,97.78734791600532
5503,-39.575,1004.775,11.0,88.83870424673609,9.372772216796877,97.87361116520772
5504,-39.251,1113.292,4.0,90.70733760509036,8.446646690368652,97.84968121051593
5505,-34.583,1049.517,11.0,90.69212677302436,8.61989688873291,97.83260687347506
5506,-38.029,1207.71,6.0,89.12053903378688,9.853144645690918,97.71381375626667
5507,-45.726,1032.004,15.0,87.82633975863361,12.06188678741455,98.15842783206774
5508,-40.108,974.118,10.0,89.35357780746018,13.269427299499512,97.95628873732691
5509,-37.343,895.725,7.0,89.98683608476895,10.090585708618164,98.0788262290998
5518,-44.792,900.317,15.0,88.63101085365602,11.003458023071287,97.94541392426083
5519,-35.728,1027.678,7.0,93.16056843327095,6.973880767822266,98.24272765275732
5520,-35.76,816.343,10.0,92.38531781359283,7.5955328941345215,98.22859755084332
5521,-33.163,727.586,6.0,93.0735738221274,6.956058502197266,98.19603306505736
5522,-41.857,899.335,11.0,92.30072244553658,7.08391809463501,98.1447097874078
5523,-45.147,1057.109,11.0,92.5980851965394,7.182953834533691,98.24027728234942
5524,-27.346,760.522,5.0,90.85260321797534,8.02100658416748,97.80431337540352
5525,-35.381,895.528,7.0,92.66607265832896,8.331748008728027,98.1902098391955
5526,-40.89,930.555,6.0,90.68523582506444,9.29263687133789,98.03003970754992
5527,-29.345,954.43,8.0,91.0580174036198,9.644237518310549,98.20958381939482
5528,-44.907,1235.051,7.0,92.53086831954882,7.719698429107666,98.15704973083994
5529,-41.288,1097.237,7.0,93.2042768632851,7.3907952308654785,98.12959909639176
5536,-39.37,974.276,11.0,90.7128762309222,9.065832138061523,98.10489454511868
5537,-44.431,851.723,14.0,91.12251062930758,7.804530620574951,98.14742539498803
5538,-33.397,756.446,11.0,91.367046403036,8.923696517944336,98.1680009868848
5539,-30.225,828.316,8.0,91.81143865989112,9.086050987243652,98.1251317129088
5540,-35.828,799.51,8.0,91.16622782179724,7.744509696960449,98.24483502697764
5541,-21.989,588.168,2.0,90.60451544916188,9.57637882232666,98.12219854729676
5542,-28.863,748.897,9.0,91.10442758682436,8.582378387451172,97.6665442043796
5543,-28.513,784.069,9.0,91.35477216438272,9.054767608642578,98.31126203990785
5544,-32.475,898.138,8.0,92.11549487264551,7.342477798461914,98.29272421907274
5545,-37.184,804.209,10.0,93.4085018169693,6.372646808624268,98.24079814537052
5546,-34.214,876.895,10.0,92.19606378254304,7.6624345779418945,98.20166288313554
5547,-37.364,906.48,10.0,93.04351974885434,6.64330005645752,98.21097048576485
5548,-37.098,815.463,11.0,91.47288381317288,8.011296272277832,98.14197041380648
5554,-31.242,960.028,7.0,91.19297687570482,8.190890312194824,98.2081138436168
5555,-34.512,1069.973,11.0,91.6448388895642,8.165114402770996,98.2495184275788
5556,-24.349,877.39,7.0,92.0810788014672,7.791693210601807,98.16130055723772
5557,-25.878,778.958,8.0,91.63191051827638,8.167156219482422,98.11303539516877
5558,-33.613,837.524,8.0,92.6086899454277,7.204028129577637,98.25263309178877
5559,-39.181,1031.593,6.0,92.61021393938276,6.749613285064697,98.25168058003226
5560,-36.207,1017.068,10.0,89.12306759226102,9.611952781677246,97.65851546834226
5561,-37.92,1128.641,7.0,89.47678443317393,9.702136993408203,98.10797711289628
5562,-42.768,1082.352,6.0,92.66321144269698,7.53688383102417,98.24047502122257
5563,-41.474,1077.727,9.0,92.05440820480696,7.755033493041992,98.15702695384284
5572,-32.241,802.251,6.0,93.49900818803944,6.461382389068604,98.19624481899672
5573,-28.955,799.851,8.0,92.67033549675256,8.474065780639648,98.11450587581211
5574,-38.16,810.255,9.0,88.05140315035857,10.069278717041016,98.15441705192234
5575,-23.191,646.085,7.0,87.58141396695429,10.35914707183838,98.1754852570123
5576,-29.732,861.318,7.0,87.57563431656874,11.116414070129396,98.1210745108158
5577,-36.437,943.765,11.0,87.22459602616081,11.444430351257324,98.11999380782186
5578,-23.249,707.602,7.0,89.21659721695968,9.941542625427246,98.18781825786898
5579,-18.867,677.238,4.0,86.16294998508697,11.250606536865234,98.09728431912416
5580,-34.215,880.63,12.0,88.71190795137615,9.477313041687012,98.28617878349196
5581,-48.662,1139.865,14.0,91.01829204842628,8.535567283630371,97.96222951237566
5582,-45.631,883.301,13.0,91.86822321916,7.148238182067871,98.1677523913642
5583,-29.379,937.893,7.0,92.73680628940592,7.478946208953857,98.20861855416068
5584,-18.488,520.508,4.0,89.03437973355145,10.506075859069824,98.00791926172955
5590,-30.346,908.432,5.0,92.56059666673929,7.4026198387146,98.1996584351577
5591,-38.02,888.182,6.0,91.91004238051627,7.427257061004639,98.17298374899204
5592,-38.719,970.012,8.0,92.67621663034885,6.323753356933594,98.2150840701404
5593,-56.726,1093.11,13.0,92.59609366822605,6.6387619972229,98.2795449555049
5594,-32.029,878.251,10.0,91.1900029271636,8.159368515014648,98.21942907971126
5595,-35.923,863.433,11.0,92.20280578583152,7.501399040222168,98.19592734251653
5596,-32.596,897.36,6.0,92.28187188346377,7.192826271057129,98.1934314715673
5597,-46.526,875.872,12.0,91.7875946533637,7.280908584594727,98.1612391368149
5598,-39.429,821.793,11.0,93.1133963168016,6.903329849243164,98.168373843516
5599,-38.438,1020.874,7.0,91.76743540772166,7.389565944671631,98.17541914697496
5600,-30.324,797.273,9.0,91.78825875331282,7.669539928436279,97.61366172615082
5601,-35.219,906.261,10.0,92.01428246181678,7.562137126922607,97.64368208488555
5608,-34.439,1044.76,10.0,91.47393436134703,7.644959449768066,97.68165943749796
5609,-39.657,795.087,12.0,91.14559008617844,8.779335975646973,98.02217514829256
5610,-40.323,856.876,11.0,92.11462522005222,7.527292251586914,98.20181973711968
5611,-43.012,1060.319,9.0,91.30660462181054,7.079781532287598,98.23241962924408
5612,-43.686,1035.143,13.0,91.56368195414588,7.792652130126953,98.20613234996098
5613,-39.786,884.278,10.0,92.53825219668528,7.285922050476074,98.18738687739793
5614,-37.101,711.424,11.0,92.67513054434332,7.024338245391846,98.18212304908126
5615,-37.54,908.762,7.0,91.84522924173902,7.845034599304199,98.19529794888928
5616,-25.648,828.822,5.0,90.03473805535538,9.195938110351562,98.12519461214434
5617,-35.156,939.863,11.0,91.16076836306742,8.31408405303955,98.38008099674975
5618,-24.314,820.12,3.0,90.85224398466586,9.141051292419434,98.1556950495036
5626,-49.55,1089.922,15.0,90.78384340985212,8.430337905883789,98.17229032694954
5627,-43.336,835.156,15.0,92.02833013141483,7.083112239837647,98.1526500874134
5628,-44.502,929.663,14.0,91.09493664172275,8.68689250946045,98.03996731617968
5629,-40.665,951.379,13.0,90.67111645893594,9.506736755371094,98.160269744755
5630,-37.55,1017.975,6.0,90.47057150558702,8.34813117980957,98.26145558969228
5631,-35.982,905.385,8.0,91.01549653814808,7.711694240570068,98.33408490025704
5632,-31.591,902.684,9.0,91.83148073249616,8.522011756896973,98.03567398760848
5633,-32.772,961.361,10.0,89.70831793637926,9.533621788024902,98.21260758942164
5634,-28.549,821.889,8.0,92.6183270310006,7.55505895614624,98.21427145750918
5635,-29.689,815.868,8.0,93.22127473419056,6.927880764007568,98.24918062073915
5644,-43.01,953.978,12.0,91.26441215807638,9.717511177062988,98.1669688462882
5645,-25.99,932.63,3.0,92.19429826489842,7.712741374969482,98.2516733114878
5646,-40.489,958.271,11.0,93.40242206503824,7.492287158966064,98.16242764064827
5647,-40.597,1162.835,9.0,92.96049011663384,7.179276466369629,98.25529392351169
5648,-31.75,905.017,9.0,91.6529218969431,8.157198905944824,98.34298641451318
5649,-49.508,893.946,14.0,91.94751765893656,7.0122246742248535,98.22421962862624
5650,-41.789,875.332,11.0,92.0136404425814,8.022882461547852,98.16228696043896
5651,-37.242,1045.818,7.0,90.4372744910743,8.377501487731934,98.21845887211772
5652,-51.371,1249.626,13.0,92.56966349441228,7.737301349639893,98.33135126948532
5653,-40.235,757.644,12.0,91.61455847867032,8.301210403442383,97.85465891741208
5654,-40.03,814.323,9.0,92.06638186184244,8.38463020324707,98.23437614789684
5655,-28.182,697.444,8.0,91.76959663425058,7.47654914855957,97.75423373957553
5656,-45.955,1108.399,8.0,91.12205763310573,8.717789649963379,98.1919335927922
5662,-43.532,854.27,12.0,92.07695417179488,7.63106107711792,98.1973270600796
5663,-42.337,1123.583,11.0,90.45093924626782,8.331193923950195,98.21223653112952
5664,-36.201,1001.737,8.0,91.45041728457784,7.798284530639648,98.19812850404386
5665,-45.829,911.116,12.0,92.32603023605849,7.1330084800720215,98.17285414664816
5666,-50.725,979.256,10.0,92.1230128431524,6.4960784912109375,98.21246413329968
5667,-36.804,1154.366,6.0,90.4566303637122,8.316834449768066,98.27831705559204
5668,-34.491,876.218,7.0,91.9830510229844,8.353812217712402,98.21063429127643
5669,-44.608,1092.158,9.0,91.68293383597646,8.330160140991211,98.18798446365712
5670,-35.66,887.769,9.0,93.35850695580773,6.423830509185791,98.244962443484
5680,-33.627,932.674,8.0,92.2424831688967,8.053565979003906,98.36759653921337
5681,-39.532,1002.203,10.0,93.25973953122994,6.609788417816162,98.22304789070976
5682,-39.7,1017.99,16.0,92.70834439508634,6.918757438659668,98.2026992761718
5683,-31.228,903.054,11.0,90.18757539522224,9.044072151184082,98.1758919217198
5684,-48.982,805.208,16.0,91.83990778268766,7.722143173217773,98.02917303779309
5685,-37.05,722.833,9.0,89.79348865991237,10.882625579833984,98.09504813008704
5686,-27.02,852.329,5.0,90.88010482401047,8.312891006469727,98.30525108932
5687,-37.009,895.447,10.0,88.88013588627322,9.8236722946167,98.00093296766728
5688,-28.956,891.971,6.0,91.44055492815885,8.42392635345459,98.16420048541144
5689,-32.386,750.462,7.0,89.87468017105479,8.645204544067383,97.98788592653626
5690,-27.44,921.289,9.0,89.55809182369411,8.676250457763672,98.13661113050853
5699,-39.632,933.042,15.0,91.05069576006647,9.653444290161133,98.15436138709858
5700,-50.854,1024.197,13.0,92.7443404647706,8.104147911071777,98.1717106086986
5701,-33.697,1092.681,9.0,91.56330491121356,8.853790283203125,98.00943335602052
5702,-35.8,900.663,9.0,92.67433907989576,8.149999618530273,98.15984110716693
5703,-30.807,952.046,8.0,92.34383943745298,8.122903823852539,98.2274714654236
5704,-26.325,899.865,5.0,90.16050397351084,9.442089080810549,98.1248070862221
5705,-35.559,925.688,10.0,90.81449917690183,9.608341217041016,98.1128826009369
5706,-37.245,1062.49,8.0,91.91039591143236,8.939183235168457,98.21591911375847
5707,-40.788,835.946,10.0,93.0711271653236,7.634027004241943,98.19248002953351
5716,-47.558,1029.341,13.0,90.8750285595547,9.59324836730957,98.30174434833296
5717,-32.31,826.874,7.0,91.49409771162748,9.523695945739746,98.25408443795884
5718,-33.927,933.154,6.0,92.49628769878206,7.731659889221191,98.29344151638148
5719,-38.046,1069.723,7.0,91.87656321659216,8.740008354187012,98.27839369143658
5720,-26.877,877.792,7.0,92.85776065903823,7.777954578399658,98.27948256435712
5721,-38.331,1003.714,13.0,91.14303716238628,9.16446304321289,98.29870519832224
5722,-37.617,936.734,8.0,93.15443474770083,7.647825241088867,98.28705799048802
5723,-39.87,1008.152,12.0,92.3260435383603,6.982560634613037,98.33669218999223
5724,-37.777,1169.873,8.0,89.86226538057771,10.05752658843994,97.93641180516823
5725,-29.608,852.096,6.0,91.20574691569205,8.274360656738281,97.96424515552567
5726,-43.71,1117.81,5.0,90.40738266209377,8.326807022094727,97.90566180465288
5734,-52.342,1081.115,13.0,90.06382195030892,8.114709854125977,98.01005046520078
5735,-29.745,820.627,9.0,92.08174088822324,8.288331985473633,97.88004033199626
5736,-33.779,1053.555,6.0,91.0483656722934,8.945042610168457,97.82604787718878
5737,-31.005,870.963,4.0,91.93792660971896,8.477572441101074,97.81381379107827
5738,-34.387,998.669,6.0,92.1128599992748,8.250014305114746,97.83619450167244
5739,-36.821,988.168,8.0,91.10188387376832,9.053775787353516,97.80300329760216
5740,-42.809,970.723,11.0,88.85403933768946,9.235774993896484,97.92926249355676
5741,-42.32,1146.04,8.0,92.2433241591406,7.936635971069336,97.8440754182632
5742,-39.558,1183.696,5.0,92.55333240375926,7.781702518463135,97.8208914837302
5743,-36.752,1049.626,7.0,90.23163423887492,8.258195877075195,98.02005102240312
5744,-31.242,819.056,5.0,91.23240681292852,7.986303329467773,98.0522270133804
5745,-38.798,1145.417,5.0,89.52079545628396,9.74325180053711,98.00162660916956
5752,-34.525,804.528,8.0,90.0903413919334,9.522575378417969,97.89934134140094
5753,-36.2,1121.984,10.0,92.3429767814894,7.840045928955078,97.91646986988032
5754,-32.062,1000.005,10.0,88.39007803864861,9.492852210998535,98.05910142241406
5755,-47.807,1352.434,7.0,89.21462476467218,9.106988906860352,97.89725054970056
5756,-32.52,809.038,6.0,91.29385677276748,8.682415962219238,97.8949262309148
5757,-23.689,550.562,7.0,91.13916482778198,9.246828079223633,98.08508552161469
5758,-19.901,621.403,5.0,93.13693984278298,8.66796875,98.14194402303671
5759,-34.586,971.095,7.0,90.3158087756248,9.214659690856934,98.1318614360686
5760,-31.406,942.777,7.0,91.89250362770966,8.641462326049805,98.08487100284498
5770,-28.717,927.19,3.0,92.21677966961552,8.242679595947266,98.1929270287376
5771,-29.196,1063.728,1.0,91.80607431021886,8.339604377746582,98.163123233872
5772,-35.626,872.314,9.0,89.07853985937867,9.271488189697266,98.12678495767182
5773,-39.026,817.643,9.0,89.33595335776631,9.461438179016112,98.16292203952504
5774,-34.847,1071.532,5.0,91.35263566763344,7.622694969177246,98.1168607461572
5775,-44.388,1093.253,10.0,91.93270849676112,7.440508842468262,98.0398622421106
5776,-51.724,1113.522,10.0,92.11063164449126,7.781934261322021,98.0251832301168
5777,-32.861,959.877,11.0,92.54710056015672,8.192161560058594,98.12953699232077
5778,-24.343,651.557,8.0,90.98035486328332,8.710210800170898,98.14112411011232
5779,-45.821,930.834,15.0,90.0118097918211,8.753437042236328,98.06132741032478
5780,-22.435,859.12,3.0,89.7289395566251,8.454115867614746,98.1585751024316
5789,-33.988,767.845,10.0,91.10252816162227,7.876894474029541,98.07139000424652
5790,-29.111,806.389,6.0,89.61080477312971,8.907442092895508,97.97322303558175
5791,-46.363,797.273,15.0,89.84034359279141,8.12923812866211,98.02709493315568
5792,-17.335,523.014,5.0,90.24209792816929,8.58755874633789,98.14768417103488
5793,-27.98,1004.611,6.0,90.29829510758744,8.643953323364258,98.12145463355812
5794,-27.017,762.624,9.0,89.38517673130485,8.733942031860352,97.87178758922995
5795,-37.225,922.949,8.0,89.1402745563123,8.571952819824219,98.14950268875856
5796,-32.184,817.573,9.0,90.58551242468891,8.388714790344238,98.03423798634404
5797,-43.759,916.957,13.0,90.7721760543632,8.238482475280762,97.73631321515694
5798,-20.58,626.207,4.0,90.46287262778854,8.758536338806152,98.03452049460478
5799,-24.942,755.775,4.0,89.90997561205648,8.351284980773926,98.05004754012069
5806,-31.771,812.108,9.0,90.1642945158379,8.249980926513672,98.07126808104522
5807,-34.902,888.516,10.0,89.46677503322539,8.833121299743652,98.0403120158126
5808,-39.081,795.251,11.0,92.09702076387065,7.758321762084961,98.0407035094128
5809,-32.179,1028.943,4.0,91.69397457575778,8.23792839050293,97.87197615721408
5810,-30.641,941.007,4.0,91.18681791240712,8.878024101257324,97.79921639162492
5811,-35.048,1009.757,5.0,90.33444754785508,9.508119583129885,97.32484069676312
5812,-30.322,890.389,7.0,90.35522180838974,8.9135160446167,97.13175352495382
5813,-32.736,937.762,6.0,89.6818787294595,9.04298496246338,97.92615200603964
5814,-38.139,1228.821,8.0,89.50328804685162,9.247598648071287,97.91649441195462
5815,-41.127,869.095,13.0,89.72560588994506,9.878289222717283,97.81203261467458
5816,-24.57,526.17,8.0,88.07001823757253,12.073497772216797,97.37236195707388
5824,-38.072,913.038,9.0,89.73023432345227,8.867121696472168,98.25104117724686
5825,-37.706,1005.274,9.0,92.75471750461958,7.272990226745605,98.2771878289476
5826,-22.074,774.33,3.0,92.70831839877232,8.022911071777344,98.2779654770934
5827,-18.365,778.195,2.0,92.42188608276764,7.946144104003906,98.28082055515893
5828,-25.029,870.87,6.0,90.53472814778124,8.39574909210205,98.20609078023116
5829,-29.66,1019.932,6.0,90.34719974937092,8.572244644165039,98.2053737564879
5830,-39.124,1110.769,9.0,91.32721035864314,7.787827014923096,98.24412372275096
5831,-20.033,860.678,4.0,93.38347796598904,7.448505401611328,98.29460999917389
5832,-15.007,781.421,4.0,92.06038197496146,8.452425003051758,98.2466446677697
5833,-34.534,897.858,5.0,92.39822880205983,7.340845584869385,98.3104869500424
5842,-26.315,833.419,4.0,88.66076173349188,9.568525314331056,98.2169383215718
5843,-37.256,1024.533,6.0,91.38313315786353,7.265203952789307,98.33021079441583
5844,-30.155,868.743,10.0,92.49518106503612,8.053459167480469,98.26877731127946
5845,-27.214,780.03,6.0,88.90443283530306,11.029475212097168,97.3848917908947
5846,-47.226,1062.745,10.0,92.5568964924426,8.113761901855469,97.82315170333077
5847,-30.933,868.572,6.0,92.33430549903922,8.245445251464844,97.83546235524425
5848,-45.458,898.731,14.0,91.02713620114343,9.026480674743652,98.17775020257233
5849,-28.039,903.309,5.0,90.10849365275786,9.395153045654297,98.17950994115958
5850,-36.831,1117.92,8.0,90.69997108029123,8.134526252746582,98.21889757779066
5851,-33.999,993.112,6.0,91.16252474094594,7.814094066619873,98.28432962898675
5852,-27.211,703.362,10.0,91.42455204104895,9.314794540405272,98.24976264138812
5853,-32.551,872.969,9.0,92.58645432549028,7.887405872344971,98.2579210953202
5854,-26.349,864.123,4.0,90.41954205250462,9.81486988067627,98.22346854206734
5860,-23.361,736.546,4.0,90.8002449032418,8.140379905700684,98.2508202878764
5861,-22.935,855.026,3.0,92.83441629350084,7.670860290527344,98.2747086565796
5862,-27.758,863.39,7.0,92.63899669660312,7.58361005783081,98.27120741212258
5863,-34.346,1028.658,6.0,92.57005315946375,7.608344554901123,98.26912596103044
5864,-40.989,1053.772,12.0,92.76393063328376,7.384984016418457,98.27103459086985
5865,-27.634,922.28,9.0,91.85235562969096,8.656242370605469,98.2581602314291
5866,-36.786,1102.63,8.0,91.01722469255468,8.166375160217285,98.23439177789136
5867,-20.063,624.218,6.0,92.1688632254102,8.426664352416992,98.28421133741864
5868,-35.203,941.99,8.0,91.14428313419944,8.075749397277832,98.276638077058
5869,-33.056,1061.64,7.0,90.43809638559864,8.76974105834961,98.30832564473144
5870,-17.277,761.242,3.0,92.2926620600394,8.337825775146484,98.24263992693776
5879,-26.189,904.308,10.0,91.51518839932189,8.15457820892334,98.271571229313
5880,-27.756,864.694,6.0,91.15730766161816,8.302260398864746,98.26680556923203
5881,-25.536,940.319,5.0,92.4837585750409,8.276808738708496,98.2823718377586
5882,-25.726,901.741,6.0,92.05287285021848,8.379404067993164,98.24425961843836
5883,-37.547,1077.529,5.0,92.67235941104808,7.867130756378174,98.3057746801644
5884,-22.836,682.89,6.0,90.6149312488324,8.991371154785156,98.23626521334624
5885,-49.563,1132.896,10.0,93.09746604762762,7.589091777801514,98.26507866438423
5886,-39.447,1054.439,11.0,92.673782331351,7.817930221557617,98.25265538282396
5887,-33.55,961.016,6.0,93.26452510638516,7.685829162597656,98.2737560252507
5888,-41.723,1160.442,13.0,90.95676970955422,9.383687019348145,98.30214506686832
5897,-38.712,1059.519,9.0,89.25073507182665,9.32129192352295,98.2537421620954
5898,-29.92,883.96,8.0,92.69604176875454,7.793837547302246,98.26212352328412
5899,-22.04,726.932,4.0,91.23517419341744,8.699233055114746,98.23393622372892
5900,-28.848,884.733,5.0,90.66554835056482,7.730391979217529,98.24554126768533
5901,-31.729,975.026,5.0,90.71897846050202,8.734169006347656,98.25914961716104
5902,-31.073,715.499,10.0,90.02648078428496,8.992106437683105,98.19742732005182
5903,-17.09,831.908,4.0,91.43746025590836,8.557655334472656,98.03622495339494
5904,-32.88,1041.467,6.0,91.43242225711606,9.304014205932615,98.21337032241088
5905,-31.881,744.823,7.0,92.75247591548136,7.132022380828857,98.3175209446063
5906,-29.975,863.141,7.0,92.94330518458555,7.592889785766602,98.1043798410971
5907,-28.985,1004.575,7.0,89.46108225736214,10.425134658813477,98.08611432554932
5914,-26.195,559.077,6.0,91.19555393553948,8.741828918457031,98.3228129343951
5915,-39.254,827.508,11.0,91.33935381254012,9.080970764160156,98.31581818627272
5916,-34.26,821.79,7.0,90.12214884573125,9.416954040527344,98.33132918724884
5917,-37.315,1176.67,9.0,92.43999827328992,7.47640323638916,98.31885937232884
5918,-29.281,740.56,9.0,92.12726635187676,7.708372592926025,98.2583562158059
5919,-26.684,776.775,9.0,91.85714811218747,8.376920700073242,98.27549294288004
5920,-22.241,865.729,4.0,90.66793857171618,8.993388175964355,97.86277656452503
5921,-17.789,681.997,5.0,90.25976531148795,9.083179473876951,97.91128051730352
5922,-29.276,889.826,7.0,88.947958550838,10.092207908630373,97.95752721472026
5923,-44.918,1150.186,10.0,90.56504317118092,8.951166152954102,97.84616381415536
5924,-40.481,1033.155,8.0,91.41266554770688,7.878589153289795,97.86701816729897
5925,-26.211,560.151,5.0,90.35511410406694,9.763325691223145,98.18202886343528
5932,-32.748,959.215,8.0,91.84910324624384,8.365920066833496,98.27577566123227
5933,-39.936,965.27,9.0,90.80191827180934,8.415963172912598,98.23899129617216
5934,-23.25,719.609,4.0,90.4993099380514,9.063974380493164,98.37838131211036
5935,-64.746,1107.522,10.0,92.3519292393824,7.416181087493896,98.24410498848704
5936,-42.942,1075.259,9.0,89.73070937221931,8.86768913269043,97.75140528641028
5937,-40.183,1119.631,9.0,91.3557700441436,8.122318267822266,97.93496565149955
5938,-29.637,1123.327,4.0,89.62273425633212,9.283459663391112,98.01829717693003
5939,-32.298,1102.106,6.0,91.50704265126828,8.915975570678711,97.67571736648443
5940,-35.621,945.632,5.0,90.62762795446962,9.549715042114258,97.84607712019464
5941,-35.669,849.89,8.0,88.34596191868116,9.921760559082031,97.8930668247059
5950,-39.341,1099.076,4.0,89.35807260581458,9.50498867034912,97.7394080386507
5951,-43.795,1309.956,7.0,90.76144010660111,10.468802452087402,97.42825266621996
5952,-26.743,619.75,6.0,89.1358129283359,9.36186981201172,97.6892834772263
5953,-27.618,774.098,7.0,91.98418214641322,10.144061088562012,97.84008984917892
5954,-42.117,1089.053,13.0,89.51616931978356,9.833224296569824,97.96377785247236
5955,-34.257,1011.233,8.0,91.4258049227476,9.122321128845217,97.74169199331708
5956,-30.638,1054.208,7.0,89.30816204639125,9.200918197631836,97.71356923538964
5957,-41.603,1076.744,8.0,90.88775250238632,8.466567993164062,97.65424426338154
5958,-44.226,1147.042,16.0,87.33685231682963,10.030911445617676,97.83943779288548
5959,-46.849,1181.712,11.0,91.07195101145643,8.121257781982422,97.96930140730544
5969,-43.799,1179.377,4.0,90.99472127257994,8.47525405883789,97.86031759538038
5970,-48.91,1148.709,7.0,90.82472817102908,8.39175033569336,97.86466183144717
5971,-42.297,1061.064,7.0,89.21923093675966,8.366329193115234,97.8427467248888
5972,-35.439,987.378,4.0,90.3851507400755,8.279094696044922,97.98053041024576
5973,-26.47,622.939,5.0,88.41615441503923,8.505029678344727,97.90917937883523
